country,Year,Sex,Religion,Value,Gallup2022NonReligious,Gallup2022Atheist,Gallup2017Combined,Pew2010Unaffiliated
CA,2011.0,Female,Gnostic,435.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Greek Orthodox,110105.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Hindu,247530.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Humanist,1640.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Interdenominational,1140.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Islam ,513390.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Jains,1600.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Jehovah Witness,76285.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Jewish,168235.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Lutheran,256660.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Mennonite,91820.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Methodist,12490.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Mission de l'Esprit Saint,275.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Moravian,2570.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,New Age,1320.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,New Apostolic,3050.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Non-denominational,24065.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Pagan,9015.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Pentecostal,260850.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Presbyterian,253425.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Protestant nfd,289295.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Quakers,1505.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Rastafarian,300.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Reorganized Church of Latter-day Saints,1700.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Roman Catholic,6601890.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Romanian Orthodox,3635.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Russian Orthodox,14330.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Salvation Army,36750.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Satanist,265.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Scientology,745.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Serbian Orthodox,11050.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Shinto,650.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Sikh,225530.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Spiritualist,2730.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Swedenborgian (New Church),460.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Taoist,1625.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Ukrainian Orthodox,12995.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Unitarian,9540.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,United Church,1095070.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Unity-New Thought-Pantheist,1880.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Vineyard Christian Fellowship,795.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Wesleyan,6940.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Worldwide Church of God,300.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Zoroastrian,3015.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Other Catholic,14420.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Other Christians,3160.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Other Orthodox Churches,113110.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Other Religions,30170.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Other Reformed Church,11610.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,No Religion,3589685.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Ukrainian Catholic,26620.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Apostolic Christian Church,860.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Brethren in Christ,9490.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,"Christians, n.i.e.",769390.0,43.0,10.0,57.0,23.7
CA,2011.0,Female,Canadian Reformed Church,4940.0,43.0,10.0,57.0,23.7
CK,2011.0,Both Sexes,Total,14974.0,,,,3.2
CK,2011.0,Both Sexes,Apostolic,310.0,,,,3.2
CK,2011.0,Both Sexes,Assembly of God,557.0,,,,3.2
CK,2011.0,Both Sexes,Latter Day Saints,656.0,,,,3.2
CK,2011.0,Both Sexes,Roman Catholic,2540.0,,,,3.2
CK,2011.0,Both Sexes,Seventh Day Adventist,1190.0,,,,3.2
CK,2011.0,Both Sexes,Other Religions,1201.0,,,,3.2
CK,2011.0,Both Sexes,No Religion,841.0,,,,3.2
CK,2011.0,Both Sexes,Cook Islands Christian Church,7356.0,,,,3.2
CK,2011.0,Both Sexes,Unknown,323.0,,,,3.2
CK,2011.0,Male,Total,7490.0,,,,3.2
CK,2011.0,Male,Apostolic,146.0,,,,3.2
CK,2011.0,Male,Assembly of God,260.0,,,,3.2
CK,2011.0,Male,Latter Day Saints,314.0,,,,3.2
CK,2011.0,Male,Roman Catholic,1258.0,,,,3.2
CK,2011.0,Male,Seventh Day Adventist,578.0,,,,3.2
CK,2011.0,Male,Other Religions,559.0,,,,3.2
CK,2011.0,Male,No Religion,461.0,,,,3.2
CK,2011.0,Male,Cook Islands Christian Church,3733.0,,,,3.2
CK,2011.0,Male,Unknown,181.0,,,,3.2
CK,2011.0,Female,Total,7484.0,,,,3.2
CK,2011.0,Female,Apostolic,164.0,,,,3.2
CK,2011.0,Female,Assembly of God,297.0,,,,3.2
CK,2011.0,Female,Latter Day Saints,342.0,,,,3.2
CK,2011.0,Female,Roman Catholic,1282.0,,,,3.2
CK,2011.0,Female,Seventh Day Adventist,612.0,,,,3.2
CK,2011.0,Female,Other Religions,642.0,,,,3.2
CK,2011.0,Female,No Religion,380.0,,,,3.2
CK,2011.0,Female,Cook Islands Christian Church,3623.0,,,,3.2
CK,2011.0,Female,Unknown,142.0,,,,3.2
HR,2011.0,Both Sexes,Total,4284889.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Agnostic,32518.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Atheist,163375.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Catholic,3697143.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Jewish,536.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Muslim,62977.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Oriental,2550.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Orthodox,190143.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Protestant,14653.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Other Christians,12961.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Other Religions,2555.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Not Declared,93018.0,25.0,18.0,,5.1
HR,2011.0,Both Sexes,Unknown,12460.0,25.0,18.0,,5.1
HR,2011.0,Male,Total,2066335.0,25.0,18.0,,5.1
HR,2011.0,Male,Agnostic,16838.0,25.0,18.0,,5.1
HR,2011.0,Male,Atheist,92072.0,25.0,18.0,,5.1
HR,2011.0,Male,Catholic,1767226.0,25.0,18.0,,5.1
HR,2011.0,Male,Jewish,253.0,25.0,18.0,,5.1
HR,2011.0,Male,Muslim,33421.0,25.0,18.0,,5.1
HR,2011.0,Male,Oriental,1358.0,25.0,18.0,,5.1
HR,2011.0,Male,Orthodox,89188.0,25.0,18.0,,5.1
HR,2011.0,Male,Protestant,6563.0,25.0,18.0,,5.1
HR,2011.0,Male,Other Christians,5305.0,25.0,18.0,,5.1
HR,2011.0,Male,Other Religions,1582.0,25.0,18.0,,5.1
HR,2011.0,Male,Not Declared,46617.0,25.0,18.0,,5.1
HR,2011.0,Male,Unknown,5912.0,25.0,18.0,,5.1
HR,2011.0,Female,Total,2218554.0,25.0,18.0,,5.1
HR,2011.0,Female,Agnostic,15680.0,25.0,18.0,,5.1
HR,2011.0,Female,Atheist,71303.0,25.0,18.0,,5.1
HR,2011.0,Female,Catholic,1929917.0,25.0,18.0,,5.1
HR,2011.0,Female,Jewish,283.0,25.0,18.0,,5.1
HR,2011.0,Female,Muslim,29556.0,25.0,18.0,,5.1
HR,2011.0,Female,Oriental,1192.0,25.0,18.0,,5.1
HR,2011.0,Female,Orthodox,100955.0,25.0,18.0,,5.1
HR,2011.0,Female,Protestant,8090.0,25.0,18.0,,5.1
HR,2011.0,Female,Other Christians,7656.0,25.0,18.0,,5.1
HR,2011.0,Female,Other Religions,973.0,25.0,18.0,,5.1
HR,2011.0,Female,Not Declared,46401.0,25.0,18.0,,5.1
HR,2011.0,Female,Unknown,6548.0,25.0,18.0,,5.1
CZ,2011.0,Both Sexes,Total,10436560.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Atheist,1058.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Brethren,10865.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Catholic,9883.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Christian,9377.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Czechoslovak Hussite Church,39229.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Evangelical,51858.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Old Catholic Church,1730.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Orthodox,20533.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Roman Catholic,1082463.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Seventh Day Adventist,7391.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Other Religions,209028.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,No Religion,3604095.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Not Specified,705368.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Jehovah's Witnesses,13069.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Silesian Evangelical Church,8158.0,41.0,30.0,72.0,76.4
CZ,2011.0,Both Sexes,Unknown,4662455.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Total,5109766.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Atheist,698.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Brethren,4976.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Catholic,4664.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Christian,4156.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Czechoslovak Hussite Church,15150.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Evangelical,22214.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Old Catholic Church,738.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Orthodox,10063.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Roman Catholic,467493.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Seventh Day Adventist,3304.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Other Religions,101695.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,No Religion,1838898.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Not Specified,316694.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Jehovah's Witnesses,5341.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Silesian Evangelical Church,3588.0,41.0,30.0,72.0,76.4
CZ,2011.0,Male,Unknown,2310094.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Total,5326794.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Atheist,360.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Brethren,5889.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Catholic,5219.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Christian,5221.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Czechoslovak Hussite Church,24079.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Evangelical,29644.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Old Catholic Church,992.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Orthodox,10470.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Roman Catholic,614970.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Seventh Day Adventist,4087.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Other Religions,107333.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,No Religion,1765197.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Not Specified,388674.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Jehovah's Witnesses,7728.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Silesian Evangelical Church,4570.0,41.0,30.0,72.0,76.4
CZ,2011.0,Female,Unknown,2352361.0,41.0,30.0,72.0,76.4
EE,2011.0,Both Sexes,Total,1094564.0,,,60.0,59.6
EE,2011.0,Both Sexes,Adventist,1194.0,,,60.0,59.6
EE,2011.0,Both Sexes,Apostolic,341.0,,,60.0,59.6
EE,2011.0,Both Sexes,Baptist,4507.0,,,60.0,59.6
EE,2011.0,Both Sexes,Buddhist,1145.0,,,60.0,59.6
EE,2011.0,Both Sexes,Hare Rama Hare Krishna,121.0,,,60.0,59.6
EE,2011.0,Both Sexes,Hindu,142.0,,,60.0,59.6
EE,2011.0,Both Sexes,Jehovah Witness,3938.0,,,60.0,59.6
EE,2011.0,Both Sexes,Judaism,355.0,,,60.0,59.6
EE,2011.0,Both Sexes,Lutheran,108513.0,,,60.0,59.6
EE,2011.0,Both Sexes,Methodist,1098.0,,,60.0,59.6
EE,2011.0,Both Sexes,Mormon,185.0,,,60.0,59.6
EE,2011.0,Both Sexes,Muslim,1508.0,,,60.0,59.6
EE,2011.0,Both Sexes,New Age,272.0,,,60.0,59.6
EE,2011.0,Both Sexes,Old Believers,2605.0,,,60.0,59.6
EE,2011.0,Both Sexes,Orthodox,176773.0,,,60.0,59.6
EE,2011.0,Both Sexes,Pagan,341.0,,,60.0,59.6
EE,2011.0,Both Sexes,Pentecostal,1855.0,,,60.0,59.6
EE,2011.0,Both Sexes,Roman Catholic,4501.0,,,60.0,59.6
EE,2011.0,Both Sexes,Satanist,120.0,,,60.0,59.6
EE,2011.0,Both Sexes,Spiritualist,100.0,,,60.0,59.6
EE,2011.0,Both Sexes,Taoist,144.0,,,60.0,59.6
EE,2011.0,Both Sexes,Other Christians,1899.0,,,60.0,59.6
EE,2011.0,Both Sexes,Other Religions,1228.0,,,60.0,59.6
EE,2011.0,Both Sexes,Refused to answer,157216.0,,,60.0,59.6
EE,2011.0,Both Sexes,No Religion,592588.0,,,60.0,59.6
EE,2011.0,Both Sexes,Not Specified,1804.0,,,60.0,59.6
EE,2011.0,Both Sexes,Church of Charismatic Fellowship,99.0,,,60.0,59.6
EE,2011.0,Both Sexes,Church of Christian Fellowship,269.0,,,60.0,59.6
EE,2011.0,Both Sexes,Estonian Ancient Belief,291.0,,,60.0,59.6
EE,2011.0,Both Sexes,Russian Catholic Orthodox Church,160.0,,,60.0,59.6
EE,2011.0,Both Sexes,Ukrainian Greek-Catholic Church,124.0,,,60.0,59.6
EE,2011.0,Both Sexes,Charismatic Episcopal Church,79.0,,,60.0,59.6
EE,2011.0,Both Sexes,Taara or Earth Believer,2972.0,,,60.0,59.6
EE,2011.0,Both Sexes,Christian Free Congregations,2189.0,,,60.0,59.6
EE,2011.0,Both Sexes,Unknown,23888.0,,,60.0,59.6
EE,2011.0,Male,Total,497638.0,,,60.0,59.6
EE,2011.0,Male,Adventist,413.0,,,60.0,59.6
EE,2011.0,Male,Apostolic,157.0,,,60.0,59.6
EE,2011.0,Male,Baptist,1498.0,,,60.0,59.6
EE,2011.0,Male,Buddhist,599.0,,,60.0,59.6
EE,2011.0,Male,Hare Rama Hare Krishna,55.0,,,60.0,59.6
EE,2011.0,Male,Hindu,91.0,,,60.0,59.6
EE,2011.0,Male,Jehovah Witness,1183.0,,,60.0,59.6
EE,2011.0,Male,Judaism,179.0,,,60.0,59.6
EE,2011.0,Male,Lutheran,35116.0,,,60.0,59.6
EE,2011.0,Male,Methodist,413.0,,,60.0,59.6
EE,2011.0,Male,Mormon,97.0,,,60.0,59.6
EE,2011.0,Male,Muslim,813.0,,,60.0,59.6
EE,2011.0,Male,New Age,80.0,,,60.0,59.6
EE,2011.0,Male,Old Believers,1108.0,,,60.0,59.6
EE,2011.0,Male,Orthodox,67011.0,,,60.0,59.6
EE,2011.0,Male,Pagan,260.0,,,60.0,59.6
EE,2011.0,Male,Pentecostal,701.0,,,60.0,59.6
EE,2011.0,Male,Roman Catholic,1876.0,,,60.0,59.6
EE,2011.0,Male,Satanist,91.0,,,60.0,59.6
EE,2011.0,Male,Spiritualist,29.0,,,60.0,59.6
EE,2011.0,Male,Taoist,91.0,,,60.0,59.6
EE,2011.0,Male,Other Christians,791.0,,,60.0,59.6
EE,2011.0,Male,Other Religions,703.0,,,60.0,59.6
EE,2011.0,Male,Refused to answer,70111.0,,,60.0,59.6
EE,2011.0,Male,No Religion,297219.0,,,60.0,59.6
EE,2011.0,Male,Not Specified,832.0,,,60.0,59.6
EE,2011.0,Male,Church of Charismatic Fellowship,37.0,,,60.0,59.6
EE,2011.0,Male,Church of Christian Fellowship,86.0,,,60.0,59.6
EE,2011.0,Male,Estonian Ancient Belief,159.0,,,60.0,59.6
EE,2011.0,Male,Russian Catholic Orthodox Church,65.0,,,60.0,59.6
EE,2011.0,Male,Ukrainian Greek-Catholic Church,62.0,,,60.0,59.6
EE,2011.0,Male,Charismatic Episcopal Church,29.0,,,60.0,59.6
EE,2011.0,Male,Taara or Earth Believer,1748.0,,,60.0,59.6
EE,2011.0,Male,Christian Free Congregations,835.0,,,60.0,59.6
EE,2011.0,Male,Unknown,13100.0,,,60.0,59.6
EE,2011.0,Female,Total,596926.0,,,60.0,59.6
EE,2011.0,Female,Adventist,781.0,,,60.0,59.6
EE,2011.0,Female,Apostolic,184.0,,,60.0,59.6
EE,2011.0,Female,Baptist,3009.0,,,60.0,59.6
EE,2011.0,Female,Buddhist,546.0,,,60.0,59.6
EE,2011.0,Female,Hare Rama Hare Krishna,66.0,,,60.0,59.6
EE,2011.0,Female,Hindu,51.0,,,60.0,59.6
EE,2011.0,Female,Jehovah Witness,2755.0,,,60.0,59.6
EE,2011.0,Female,Judaism,176.0,,,60.0,59.6
EE,2011.0,Female,Lutheran,73397.0,,,60.0,59.6
EE,2011.0,Female,Methodist,685.0,,,60.0,59.6
EE,2011.0,Female,Mormon,88.0,,,60.0,59.6
EE,2011.0,Female,Muslim,695.0,,,60.0,59.6
EE,2011.0,Female,New Age,192.0,,,60.0,59.6
EE,2011.0,Female,Old Believers,1497.0,,,60.0,59.6
EE,2011.0,Female,Orthodox,109762.0,,,60.0,59.6
EE,2011.0,Female,Pagan,81.0,,,60.0,59.6
EE,2011.0,Female,Pentecostal,1154.0,,,60.0,59.6
EE,2011.0,Female,Roman Catholic,2625.0,,,60.0,59.6
EE,2011.0,Female,Satanist,29.0,,,60.0,59.6
EE,2011.0,Female,Spiritualist,71.0,,,60.0,59.6
EE,2011.0,Female,Taoist,53.0,,,60.0,59.6
EE,2011.0,Female,Other Christians,1108.0,,,60.0,59.6
EE,2011.0,Female,Other Religions,525.0,,,60.0,59.6
EE,2011.0,Female,Refused to answer,87105.0,,,60.0,59.6
EE,2011.0,Female,No Religion,295369.0,,,60.0,59.6
EE,2011.0,Female,Not Specified,972.0,,,60.0,59.6
EE,2011.0,Female,Church of Charismatic Fellowship,62.0,,,60.0,59.6
EE,2011.0,Female,Church of Christian Fellowship,183.0,,,60.0,59.6
EE,2011.0,Female,Estonian Ancient Belief,132.0,,,60.0,59.6
EE,2011.0,Female,Russian Catholic Orthodox Church,95.0,,,60.0,59.6
EE,2011.0,Female,Ukrainian Greek-Catholic Church,62.0,,,60.0,59.6
EE,2011.0,Female,Charismatic Episcopal Church,50.0,,,60.0,59.6
EE,2011.0,Female,Taara or Earth Believer,1224.0,,,60.0,59.6
EE,2011.0,Female,Christian Free Congregations,1354.0,,,60.0,59.6
EE,2011.0,Female,Unknown,10788.0,,,60.0,59.6
DE,2011.0,Both Sexes,Total,80219695.0,38.0,20.0,60.0,24.7
DE,2011.0,Both Sexes,Protestant,23369341.0,38.0,20.0,60.0,24.7
DE,2011.0,Both Sexes,Roman Catholic,24066604.0,38.0,20.0,60.0,24.7
DE,2011.0,Both Sexes,Other,32783750.0,38.0,20.0,60.0,24.7
DE,2011.0,Male,Total,39145941.0,38.0,20.0,60.0,24.7
DE,2011.0,Male,Protestant,10531664.0,38.0,20.0,60.0,24.7
DE,2011.0,Male,Roman Catholic,11298612.0,38.0,20.0,60.0,24.7
DE,2011.0,Male,Other,17315665.0,38.0,20.0,60.0,24.7
DE,2011.0,Female,Total,41073754.0,38.0,20.0,60.0,24.7
DE,2011.0,Female,Protestant,12837677.0,38.0,20.0,60.0,24.7
DE,2011.0,Female,Roman Catholic,12767992.0,38.0,20.0,60.0,24.7
DE,2011.0,Female,Other,15468085.0,38.0,20.0,60.0,24.7
HU,2011.0,Both Sexes,Total,9937628.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Adventist,6213.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Atheist,147386.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Baptist,18211.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Calvinist,1153454.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Greek Catholic,179176.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Jewish,10965.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Lutheran,215093.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Orthodox,13710.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Roman Catholic,3691389.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Other,84506.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Other Catholic,1357.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Other Protestant,58301.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,Not Declared,2698844.0,34.0,13.0,,18.6
HU,2011.0,Both Sexes,,1659023.0,34.0,13.0,,18.6
HU,2011.0,Male,Total,4718479.0,34.0,13.0,,18.6
HU,2011.0,Male,Adventist,2517.0,34.0,13.0,,18.6
HU,2011.0,Male,Atheist,89613.0,34.0,13.0,,18.6
HU,2011.0,Male,Baptist,7870.0,34.0,13.0,,18.6
HU,2011.0,Male,Calvinist,519968.0,34.0,13.0,,18.6
HU,2011.0,Male,Greek Catholic,82807.0,34.0,13.0,,18.6
HU,2011.0,Male,Jewish,5471.0,34.0,13.0,,18.6
HU,2011.0,Male,Lutheran,95493.0,34.0,13.0,,18.6
HU,2011.0,Male,Orthodox,6213.0,34.0,13.0,,18.6
HU,2011.0,Male,Roman Catholic,1670084.0,34.0,13.0,,18.6
HU,2011.0,Male,Other,41438.0,34.0,13.0,,18.6
HU,2011.0,Male,Other Catholic,674.0,34.0,13.0,,18.6
HU,2011.0,Male,Other Protestant,25925.0,34.0,13.0,,18.6
HU,2011.0,Male,Not Declared,1321216.0,34.0,13.0,,18.6
HU,2011.0,Male,,849190.0,34.0,13.0,,18.6
HU,2011.0,Female,Total,5219149.0,34.0,13.0,,18.6
HU,2011.0,Female,Adventist,3696.0,34.0,13.0,,18.6
HU,2011.0,Female,Atheist,57773.0,34.0,13.0,,18.6
HU,2011.0,Female,Baptist,10341.0,34.0,13.0,,18.6
HU,2011.0,Female,Calvinist,633486.0,34.0,13.0,,18.6
HU,2011.0,Female,Greek Catholic,96369.0,34.0,13.0,,18.6
HU,2011.0,Female,Jewish,5494.0,34.0,13.0,,18.6
HU,2011.0,Female,Lutheran,119600.0,34.0,13.0,,18.6
HU,2011.0,Female,Orthodox,7497.0,34.0,13.0,,18.6
HU,2011.0,Female,Roman Catholic,2021305.0,34.0,13.0,,18.6
HU,2011.0,Female,Other,43068.0,34.0,13.0,,18.6
HU,2011.0,Female,Other Catholic,683.0,34.0,13.0,,18.6
HU,2011.0,Female,Other Protestant,32376.0,34.0,13.0,,18.6
HU,2011.0,Female,Not Declared,1377628.0,34.0,13.0,,18.6
HU,2011.0,Female,,809833.0,34.0,13.0,,18.6
IR,2011.0,Both Sexes,Total,75149669.0,,,20.0,0.1
IR,2011.0,Both Sexes,Christian,117704.0,,,20.0,0.1
IR,2011.0,Both Sexes,Jewish,8756.0,,,20.0,0.1
IR,2011.0,Both Sexes,Muslim,74682938.0,,,20.0,0.1
IR,2011.0,Both Sexes,Zoroastrian,25271.0,,,20.0,0.1
IR,2011.0,Both Sexes,Other Religions,49101.0,,,20.0,0.1
IR,2011.0,Both Sexes,Not Specified,265899.0,,,20.0,0.1
IR,2011.0,Male,Total,37905669.0,,,20.0,0.1
IR,2011.0,Male,Christian,63927.0,,,20.0,0.1
IR,2011.0,Male,Jewish,4496.0,,,20.0,0.1
IR,2011.0,Male,Muslim,37542060.0,,,20.0,0.1
IR,2011.0,Male,Zoroastrian,13880.0,,,20.0,0.1
IR,2011.0,Male,Other Religions,24985.0,,,20.0,0.1
IR,2011.0,Male,Not Specified,256321.0,,,20.0,0.1
IR,2011.0,Female,Total,37244000.0,,,20.0,0.1
IR,2011.0,Female,Christian,53777.0,,,20.0,0.1
IR,2011.0,Female,Jewish,4260.0,,,20.0,0.1
IR,2011.0,Female,Muslim,37140878.0,,,20.0,0.1
IR,2011.0,Female,Zoroastrian,11391.0,,,20.0,0.1
IR,2011.0,Female,Other Religions,24116.0,,,20.0,0.1
IR,2011.0,Female,Not Specified,9578.0,,,20.0,0.1
IE,2011.0,Both Sexes,Total,4588252.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Agnostic,3521.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Apostolic,14043.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Atheist,3905.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Baha'i,520.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Baptist,3531.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Brethren,336.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Buddhist,8703.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Christian,41161.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Church of Ireland,129039.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Evangelical,4188.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Hindu,10688.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Jehovah Witness,6149.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Jewish,1984.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Lapsed Roman Catholic,1279.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Latter Day Saints,1284.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Lutheran,5683.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Methodist,6842.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Muslim,49204.0,42.0,13.0,56.0,6.2
